"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DIRAS3",11.0315635068456,-1.98251672420743,0.464733604807953,-4.26592074189833,1.99079451058588e-05,0.00093250624689034
"AC110597.3",30.4336714138251,-1.98202385370129,0.443480528232722,-4.46924662419721,7.8495582441052e-06,0.000411942264837453
"AC110597.5",30.4336714138251,-1.98202385370129,0.443480528232722,-4.46924662419721,7.8495582441052e-06,0.000411942264837453
"AC079416.2",2.50862556856227,-1.97904775243018,0.975994985558285,-2.02772327902703,0.0425884983849447,NA
"TSHZ2",11.6427865917997,-1.95647113769498,0.602282750078315,-3.24842632042937,0.00116045258379541,0.0246566265484776
"GPRC5B",8.64067499831821,-1.93219079531234,0.747408368090248,-2.58518753308772,0.00973260449666001,0.119981136824402
"FAM86C2P",4.85939633899519,-1.89486549768098,0.866801137006792,-2.18604408414168,0.0288123802325522,NA
"UNG",17.0038911459293,-1.88378379748625,0.3630052143364,-5.1894125017734,2.10958602165359e-07,1.79911315474264e-05
"LYPD1",3.49796053932261,-1.81275485052888,0.922506854444847,-1.96503130767497,0.0494106140875758,NA
"AC007216.3",4.08337398581456,-1.81159727116816,0.880984284284101,-2.05633324394689,0.0397504060298567,NA
"AC135050.7",7.15077171920799,-1.80495092619425,0.792127365722024,-2.27861200647833,0.022690139588587,0.206010474414439
"MAP2K6",17.9639076854098,-1.79707712865348,0.679399257004773,-2.64509728282034,0.00816674340771393,0.105654036502625
"MPRIP-AS1",4.49253130320271,-1.79178232721715,0.854029704997409,-2.09803279292561,0.0359022486345269,NA
"PLA2G4B",7.02061378434806,-1.76538471604298,0.810001251426308,-2.17948393651783,0.0292957367054127,0.239755843877653
"CCNE1",8.55266294237321,-1.74848128669718,0.579872882723244,-3.01528376096125,0.00256738935822511,0.0463479369398711
"DUSP2",14.995437957713,-1.69044850038981,0.401247422800118,-4.21298282389695,2.52020234687993e-05,0.00113740227085829
"FGF7",9.07633293825451,-1.68486252437635,0.41432854566167,-4.06648912322872,4.77267116933059e-05,0.00193504431737515
"SRRM3",10.3644020092533,-1.67516898320011,0.769175913400573,-2.17787498804283,0.0294153451056657,0.240257699852485
"CCDC120",6.29540137480021,-1.67113619940382,0.671473538271274,-2.48875957749014,0.0128189620366628,0.143197185677843
"CCNE2",3.58263665975154,-1.65475366189124,0.798437278170276,-2.07249048501759,0.0382197226857009,NA
"LRRC75A",6.07334754589989,-1.65085357266096,0.70829806417599,-2.330732859734,0.0197674503589297,0.188034070106557
"INSIG1",1472.92850728921,-1.64294137140796,0.16378038356806,-10.031368443616,1.10967851683585e-23,4.42654339973938e-21
"SPDYE2",25.5432446753074,-1.63860414852008,0.62267907136934,-2.63153881969504,0.0084999155999187,0.108701722013398
"MAP3K8",7.20545427156875,-1.63792575532883,0.735428780220008,-2.22717114067638,0.0259358380974021,0.224438470197673
"PREX1",26.8959748675094,-1.62453250948326,0.692162268102848,-2.3470399707513,0.0189232246410502,0.183102187723965
"SNORD3B-2",8.53273753969585,-1.61948669109662,0.789432492893089,-2.05145684485519,0.0402224781377855,0.291554023828754
"PASK",14.3262888475916,-1.61339110305569,0.465825437211385,-3.46351009235151,0.000533176593473868,0.0133737560951275
"RGPD8",10.8309377382629,-1.61167157932765,0.540102355144085,-2.98401138965169,0.00284496181456301,0.0502582825698374
"APCDD1",6.41867549157246,-1.60026558098959,0.700297046647137,-2.28512398938608,0.0223055585295198,0.203865880839646
"E2F2",5.14985890458321,-1.59986847158681,0.606150556843154,-2.63939124286046,0.00830550675220551,NA
"PAQR4",26.9733304971682,-1.57901304783167,0.288071891254217,-5.4813159345638,4.2217380301296e-08,4.07859472504552e-06
"C3orf35",6.45257192682236,-1.55126290773026,0.750862519492594,-2.06597461913341,0.0388308761901898,0.285144070646013
"EEPD1",9.97540506321097,-1.52101753170221,0.679206601604207,-2.23940333929285,0.0251296842966403,0.220236481936396
"FAM234B",21.0619008696503,-1.486202275219,0.448345377826016,-3.31486025890453,0.000916889477759871,0.0207729852644995
"HIST1H2BG",29.150265326619,-1.4796321607645,0.746811092854373,-1.98126698293838,0.0475613409791178,0.3179154284042
"SWSAP1",6.09873431395648,-1.47441466764454,0.724103838912562,-2.03619230890803,0.0417310482678203,0.298032692295179
"SETD6",12.1652211142519,-1.46474458402888,0.54867814540572,-2.66958798394599,0.00759443732054903,0.100873052530515
"MCM3",69.0440119424096,-1.45595762074537,0.170067320946205,-8.56106636269003,1.11828309215892e-17,3.14288379946301e-15
"ACTR3B",18.2274780847002,-1.43539648419978,0.465641765165031,-3.08261971236847,0.00205187182194278,0.0387400097380605
"BEX1",70.6063859200847,-1.42987765555967,0.48433662715035,-2.95223936288387,0.00315478274588288,0.0545622985113114
"ZNF215",7.93783485712956,-1.41269553845746,0.535207449332841,-2.6395289157848,0.00830213404868148,0.106787892686935
"BCYRN1",171.359220376077,-1.40923155462347,0.301744346059856,-4.67028321499661,3.00784755995175e-06,0.000184133875873086
"SNAI3-AS1",9.94169828262916,-1.4039582917588,0.712532754107705,-1.97037719833239,0.0487951568318631,0.323382377660169
"SERPINB2",89.088884550324,-1.40360035840629,0.63318581057762,-2.2167274360205,0.0266417227695294,0.227051374064783
"FAM111B",8.91317991140689,-1.39057690939812,0.449328822751342,-3.09478679975014,0.00196954415266359,0.037469819987443
"SLC17A5",42.6920093815156,-1.38144597108069,0.310369569255161,-4.45097106135743,8.54828619185851e-06,0.000444151710287909
"AL645608.2",5.21148492015792,-1.37374404501527,0.569382589437999,-2.41269064157933,0.0158352536932697,NA
"PCDH9",45.9187160067499,-1.37325227208136,0.33021972993115,-4.15860152380259,3.2020191406933e-05,0.00139423129203568
"ISOC1",5.80288854689981,-1.36167749625179,0.637225520748647,-2.13688474788646,0.0326073668332846,0.25567442312427
"SLC27A3",5.7531073351762,-1.35379182063394,0.632782278506111,-2.13942751973082,0.0324010601479121,0.254880095285675
"AKR1C3",18.9980676839262,-1.34602654566113,0.55684878512394,-2.41722094331505,0.0156395208148857,0.16259634616185
"MYORG",21.5965684990035,-1.34364514641114,0.64983427949282,-2.06767354202956,0.0386707314728937,0.284136818415808
"GPR137C",14.3017816967629,-1.34079006193117,0.573141982436079,-2.33936808508126,0.0193163917818417,0.185003360865669
"MMAA",10.4887722372824,-1.34034315573303,0.627518624825127,-2.13594163218111,0.0326841716299274,0.25567442312427
"NYNRIN",19.8999898612089,-1.32878912124465,0.318706537201007,-4.16931868707353,3.0551154916522e-05,0.00135410602759036
"SNHG30",20.9688040978967,-1.31814783810976,0.433900719584044,-3.03790194073287,0.00238231462363121,0.0437737037679398
"HIST1H3J",15.5074358778224,-1.30908594167702,0.315094870172461,-4.15457713088288,3.25889674979519e-05,0.00140907402825061
"AP002807.1",9.97038619552099,-1.30394606370967,0.506619625136679,-2.57381672365709,0.0100583538611098,0.123028292627581
"CLDN4",18.1658971280893,-1.30147932988758,0.601125127239819,-2.1650722468774,0.0303821529532047,0.244123264080136
"KHDC1",9.4827916649955,-1.28450064211372,0.469379011472988,-2.73659582281438,0.00620785124165067,0.0879053533855634
"MFSD6",8.06913077924863,-1.27635546227146,0.590688910944753,-2.16079130422483,0.0307114640982609,0.245397667330378
"GINS2",35.816417161876,-1.26040004143507,0.227038387721675,-5.55148428458798,2.83254183719166e-08,2.77993748878667e-06
"NFE2L3",16.4208319687257,-1.2603599840239,0.621903551648901,-2.02661647562908,0.0427016502967642,0.300711052146803
"MCM2",54.2995287362574,-1.24823544560059,0.189625576361955,-6.58263230914574,4.62191179967543e-11,6.80411444223648e-09
"ZNRF3",9.66910665821439,-1.23184484353474,0.566876310415648,-2.17303990465138,0.0297773140387717,0.242066148562376
"SNHG4",14.6267934891285,-1.23058425975476,0.412010738324827,-2.98677715235804,0.00281935154536205,0.0499213315807649
"POLE2",6.26780553197522,-1.22783828611106,0.565044625137918,-2.17299347960591,0.0297808080378998,0.242066148562376
"MYPN",16.6358570724777,-1.21510791132297,0.298106616238574,-4.0760850150019,4.58002797639318e-05,0.00187538496543305
"EEF1AKMT1",6.78165987087186,-1.21456649728045,0.564525064782213,-2.15148373925438,0.0314380379255363,0.249526814497549
"CORO1A",33.2401659141651,-1.20902800829975,0.547453644359087,-2.20845732009909,0.0272124098493464,0.229897675345463
"AATK",32.6836025510132,-1.20826256608536,0.362956334354723,-3.32894745654034,0.000871748488032438,0.0199261401164679
"HMGN5",10.5288039223009,-1.19592605113405,0.525896916684941,-2.27406933410587,0.022961818138454,0.207562750804183
"PTGIS",41.6092207499122,-1.1955571349416,0.234820174238091,-5.09137317021742,3.55479618589095e-07,2.7821904832106e-05
"ASTE1",9.1421553122468,-1.18495488028148,0.54169025752202,-2.18751373839009,0.0287050414063587,0.237277100288123
"AC009779.3",7.43210977743137,-1.18434918170189,0.561743666354753,-2.10834452195488,0.0350011994749722,0.266634086748316
"MRM3",19.1757334975406,-1.18358513871755,0.337656859750966,-3.5052897772919,0.000456110548450556,0.0118244508220955
"AC005833.1",6.97965695266094,-1.17659893901347,0.581766478274575,-2.02245915320366,0.0431289393381653,0.302000262658977
"WDR76",18.5822554509674,-1.16965983873532,0.3004668334312,-3.8928084853104,9.90903763652826e-05,0.00357245362721016
"SPRY2",21.0446067347015,-1.16719048384381,0.317102438242492,-3.68079946124932,0.000232503817326897,0.00704691716927552
"ADGRB2",25.8099512170565,-1.16708818255322,0.586015601569941,-1.9915650358567,0.0464188028423752,0.314110840039553
"PLXNA4",7.73499699152157,-1.16535066411948,0.495559867956437,-2.35158401531805,0.0186936675219834,0.181877177479817
"TMEM119",103.511852102452,-1.16171136691854,0.15767530742076,-7.36774442315489,1.7353906970189e-13,3.20296139691577e-11
"NHSL2",13.4884461170237,-1.15714208722328,0.341116940542575,-3.39221524847973,0.00069329952504757,0.0166472658771617
"MCM10",17.3385839899431,-1.15194335108375,0.313287054252293,-3.67695803400826,0.00023603185278316,0.00713635670297445
"FRMD6-AS1",9.41024254064151,-1.15008588053048,0.517405942846251,-2.22279217398212,0.0262298170505924,0.225334376310927
"IL1R1",52.3450748811128,-1.1392721440035,0.17577424184121,-6.48145104805906,9.08446436373942e-11,1.29124696921841e-08
"SNHG10",20.9653724960847,-1.13682270908074,0.350609033011854,-3.24242276165859,0.00118518068848487,0.024869863791038
"MAFB",8.20984013296881,-1.12671069634925,0.507570134099275,-2.21981283108528,0.0264314755660473,0.226038469467317
"TRHDE-AS1",7.41627887172066,-1.11873035903678,0.523692719585476,-2.13623431679994,0.0326603196224263,0.25567442312427
"KRTAP2-3",94.7783417605684,-1.11450441975295,0.289455228363461,-3.85035166251511,0.000117948349234469,0.00404794753777077
"ADGRA3",14.474156497922,-1.10401054869422,0.444275009979878,-2.48497107398461,0.0129561961797077,0.144079426221461
"KIAA1217",42.6293060279852,-1.0933667082619,0.246148381149415,-4.44190086953368,8.91676402791032e-06,0.000461358594013134
"LMOD1",24.0872071054974,-1.08820654930117,0.395049448690677,-2.75460844941778,0.0058762411819684,0.0846540694587149
"RGPD5",20.816578942183,-1.08202405582372,0.416509038637386,-2.59784051593111,0.00938120541196627,0.117535953520137
"HIST1H1A",7.34525794586733,-1.08097619993009,0.532330116362124,-2.03065009230991,0.0422905024185506,0.299502265228222
"AHRR",66.4894634101046,-1.08005271371137,0.18440163576823,-5.85706688127683,4.71113437129591e-09,5.39424885513381e-07
"MIPOL1",11.4401641721635,-1.07655666640992,0.506447246169659,-2.12570346576487,0.0335279581834827,0.259758525118678
"ARMCX4",13.1869514645623,-1.07482918961219,0.464133577404028,-2.31577554811674,0.0205705269748248,0.192562556071676
"Z97200.1",7.91937068431119,-1.06555571401843,0.450939486232116,-2.3629683062839,0.0181292199504142,0.178208214552323
"BRI3BP",60.3195480760586,-1.06055788488894,0.234578861302852,-4.52111447296913,6.15149098246264e-06,0.000342654673374473
"CDA",26.0602551359605,-1.03931202799004,0.322424106186748,-3.22343152403148,0.00126664578781051,0.0262807748524576
"VAMP1",69.4416167367366,-1.03885861625235,0.291313545798782,-3.5661184700622,0.000362307637078783,0.00980371168515587
"SLC4A4",40.9315126024762,-1.0346457038067,0.182292432485447,-5.67574687385501,1.38084839714077e-08,1.44708231178328e-06
"HAND2",11.8872549973261,-1.0329017018241,0.38028474255969,-2.71612711798968,0.00660505520688803,0.0923960550773499
"ACTC1",37.5947435018989,-1.03215119303713,0.19822900039342,-5.20686272436753,1.92060067109222e-07,1.66084950340744e-05
"KREMEN1",75.6396796941837,-1.03076634146052,0.384232251561185,-2.68266481346212,0.00730381530645454,0.0984939804575974
"FKBP5",22.4816320890039,-1.02917014574833,0.397631514923606,-2.58825094873594,0.00964646754813572,0.119169048651595
"TMEM200B",7.71829977091228,-1.02645532377982,0.500875258949392,-2.04932327049424,0.0404305146318971,0.292247736233015
"NR2C2AP",16.9508875921787,-1.02072217031629,0.328885793199756,-3.10357635209964,0.00191196893718405,0.0367133662689719
"TMEM198B",23.9795093568378,-1.01999399815303,0.359491340889225,-2.83732563802513,0.00454931872039861,0.0716648092948398
"AMER1",8.76948578328664,-1.01886774748349,0.42723496002919,-2.38479488526377,0.017088646261354,0.172223471611984
"ABHD17C",9.64171631952823,-1.0164927095193,0.458121814026486,-2.21882625624226,0.0264985470099329,0.226455447356482
"AC110597.2",11.6614258358711,-1.01388990269954,0.433276916753628,-2.34005058542287,0.0192811281605212,0.184829791343414
"ITGB8",15.2435105201972,-1.01369447203218,0.456075937476964,-2.22264405712783,0.0262398109241254,0.225334376310927
"MAN2A2",23.1309792417775,-1.0121083402764,0.28967818671799,-3.4939059504046,0.000476008677420338,0.0122376783887316
"CHAF1B",20.3504893134871,-1.01108068748953,0.30410485684571,-3.32477651944411,0.000884894344540869,0.0201893052852258
"DOCK2",10.6568742484841,-1.00844678247593,0.428650338116298,-2.35260932467134,0.0186422088434254,0.181519334297479
"LPCAT3",47.7468043857617,-1.00499459325578,0.438979895481745,-2.2893863787381,0.0220569128585457,0.202191092964252
"THAP7",31.1365588072131,-1.00298914918694,0.259600379094956,-3.86358892342014,0.000111733192380126,0.00388115914879956
"HMGCS1",250.179221752923,-1.00222426252781,0.309242431114326,-3.24090151185395,0.0011915234254651,0.0249312668008485
"UHRF1",48.984733418629,-1.00052269604249,0.200077885731832,-5.00066607752698,5.71325897315448e-07,4.15589179188402e-05
"PTGS2",28.4648584915581,-0.999842123854893,0.237130983205832,-4.21641284634248,2.48219155126917e-05,0.00112671704971056
"MCM5",96.7613137159526,-0.996116697550274,0.133867358887659,-7.44107231088507,9.98712561280525e-14,1.8712241716356e-11
"NME1-NME2",36.4529636784071,-0.99256160113513,0.320008345333881,-3.10167411446579,0.00192429670733137,0.036773662185815
"HTD2",21.6451573134327,-0.991987957951344,0.333972978333759,-2.97026413005184,0.00297543800044726,0.0518960032630901
"AC092127.1",7.28820916755834,-0.99054135225966,0.49602330047981,-1.99696536695251,0.0458289453538178,0.311899140476231
"SNAI1",50.5237056690064,-0.988160596269377,0.258007777879134,-3.82996436926134,0.000128161814934765,0.00431838965526787
"UBE2D1",19.354561660281,-0.985480195235434,0.395950854497422,-2.48889523546123,0.0128140719280165,0.143197185677843
"TNFRSF19",71.0749888877363,-0.984992358305723,0.182019841487078,-5.41145597237348,6.25143655938774e-08,5.68421062451388e-06
"PRIM1",11.7464418853409,-0.983317261083332,0.394613088457019,-2.49185161325543,0.0127079115739551,0.142730276588128
"ZNF280C",15.8856946036017,-0.98322620143603,0.389650651153183,-2.52335315885176,0.0116241596505092,0.13396491914091
"CCDC8",16.3646063169593,-0.976009751214191,0.401807014343765,-2.42905105280011,0.0151384004938598,0.159822043840938
"SENP3",18.9507408110305,-0.972362299052054,0.472530494116876,-2.05777682320657,0.0396115618733488,0.288818734744004
"OLFML2B",19.4040517406694,-0.971866585335425,0.27825842371502,-3.4926762408845,0.000478205915760164,0.0122686604860792
"MCM6",52.0436876181114,-0.969699570323642,0.183481000505764,-5.28501353083247,1.25695466408697e-07,1.10237598412053e-05
"SELENBP1",42.0465972460574,-0.961266131829182,0.294127222724168,-3.26819844462563,0.00108234447719661,0.0234400557005486
"RN7SL731P",14.2547236433676,-0.95947186743417,0.385904974793435,-2.48629048627256,0.0129082552071663,0.143804940443079
"ARSI",19.8906538292835,-0.958512824227276,0.294451995383899,-3.25524309311469,0.00113295346031995,0.0242389316441461
"E2F1",24.5869200835547,-0.956305905603957,0.265297254880337,-3.6046581259776,0.000312564099735636,0.00877399763779445
"KLHL26",23.5872161776535,-0.95150747886919,0.46092269021029,-2.06435373887772,0.0389841892709354,0.285930299243409
"HIST1H4I",9.51806921323642,-0.951077750745424,0.390750378732168,-2.43397780913559,0.0149339106097423,0.158926625301268
"TCEAL7",9.15430221056447,-0.949598959790754,0.478260097086932,-1.98552830473362,0.0470857242057043,0.31629224848395
"AC243964.4",14.5477239189112,-0.948701812525003,0.439897828947944,-2.1566412700738,0.0310336262874989,0.246950979839904
"PRUNE2",40.296361053297,-0.945703874516239,0.383093253362296,-2.46859965874125,0.013564287598355,0.148848856553453
"CCDC71",17.8807813869468,-0.942423257518708,0.38022919520477,-2.47856626846124,0.0131911604467461,0.145963692370802
"GTF2IP4",83.7470176277484,-0.94029465875022,0.183019189872567,-5.13768342765004,2.7814592639465e-07,2.23347566610145e-05
"ZNF468",24.3225478667876,-0.926991507759537,0.389618702552709,-2.37922743873962,0.0173489678874559,0.173843267241494
"CASP8AP2",28.0612975785764,-0.924971594058153,0.247602473637557,-3.73571225064631,0.000187184617485361,0.00595044981959889
"PCGF6",8.43010536470781,-0.924211208417663,0.426825685520906,-2.16531300661941,0.0303637229745057,0.244123264080136
"PHETA2",17.4986213105516,-0.921725577951895,0.289342604243356,-3.18558540786708,0.00144461456081336,0.0290946313664788
"KCNC4",49.8019459471854,-0.92070871459817,0.20881374973406,-4.40923414176875,1.03736821179778e-05,0.000530086582937658
"CCDC28B",18.8857634164986,-0.91137705448198,0.286684566350365,-3.1790237824249,0.00147771966199407,0.0295209714704663
"SPICE1",22.9939359366171,-0.907310668548528,0.373727981822102,-2.427730094292,0.0151936456966407,0.159851953624471
"MSH6",59.4685593558267,-0.898929802652146,0.188569338281134,-4.76710482651187,1.86892083090874e-06,0.000122931249973497
"HSPA2",108.984462273382,-0.893233946426203,0.319418354634217,-2.79643900692273,0.00516691625889224,0.0777300321866928
"LPCAT1",19.701399998637,-0.875728723232673,0.358978347847178,-2.43950290730482,0.0147074843256158,0.157438837693002
"ANKRD9",19.995634784665,-0.875651267707795,0.391650895452864,-2.23579539297436,0.0253651768662855,0.221359052313681
"TIPARP",86.8861997852437,-0.874327203353678,0.215110348767012,-4.06455202348572,4.81248043339417e-05,0.00194480826925988
"ZMYND19",40.5696473220315,-0.872567913752354,0.264104775399356,-3.30387026297776,0.000953599514233676,0.0214190743943652
"WDR89",16.2704960771206,-0.871300414449807,0.440361521852768,-1.97860251455194,0.0478607763318017,0.318816441129712
"CYB561",41.9028214450945,-0.867012348858093,0.236305723286367,-3.66902814202009,0.000243474279418798,0.00725494684166953
"SCFD2",64.0825810345774,-0.866406851275955,0.185259555307416,-4.67671883287347,2.91501503006705e-06,0.000180235379309046
"FEN1",69.0332646082233,-0.862654314475024,0.147069819301747,-5.86561075937063,4.47482435642418e-09,5.17155869079826e-07
"GALNT15",10.1465686129207,-0.860545368872902,0.415597137704109,-2.07062390666795,0.038393956262008,0.282943780176395
"PCDH18",81.4411412959355,-0.857605042917378,0.146036596124011,-5.8725351431029,4.29180686964241e-09,5.00683808962245e-07
"KTI12",19.4469728123373,-0.857155049535042,0.357841981171596,-2.39534513733874,0.0166047269382138,0.169277867533349
"LINC00327",8.99326408949793,-0.853220563550915,0.407439213067217,-2.09410517246939,0.0362506124143327,0.272507643231391
"STON1",20.0574620959283,-0.851807813220173,0.340430544381505,-2.5021486093962,0.0123442097047386,0.140261382951293
"DCHS1",30.9015938500094,-0.851153676092123,0.268814585472192,-3.16632252151427,0.00154379520455336,0.030544914399211
"ETV1",14.9055146058369,-0.850936778328314,0.390311645904433,-2.18014703700813,0.0292465640597853,0.239755843877653
"ORC1",10.3890114090105,-0.845605221593181,0.385207964828013,-2.19519142593722,0.0281498690619375,0.234253890188371
"SSX2IP",38.8937761610751,-0.838373628890964,0.207485594567581,-4.04063535417104,5.33065881349476e-05,0.00211278611819475
"RAB7B",12.4052410442343,-0.837739281852564,0.345111608750937,-2.4274445153688,0.0152056125072108,0.159851953624471
"EEF2KMT",14.5538473785956,-0.835908644799385,0.38626301712693,-2.16409184347229,0.030457301381718,0.244250965555334
"PCDHGB7",24.2652878145461,-0.835876002949752,0.33032141124632,-2.53049295168589,0.0113902373380108,0.132620976191176
"AMACR",14.4241648525457,-0.834288433576913,0.40990929102428,-2.03530013065133,0.0418206830436632,0.298032692295179
"NOL12",30.7984378420673,-0.828452782595333,0.255107267047284,-3.24746837745622,0.00116436602179302,0.0246973417246869
"EFR3B",34.0912312828655,-0.826700014818221,0.310737508710837,-2.66044488239597,0.00780374986293278,0.10244285648092
"AL359918.1",17.1328932420001,-0.82657856266588,0.382933635222095,-2.15854259494985,0.0308856704328844,0.246249001014216
"NASP",104.118049512371,-0.825314186281016,0.1292330272836,-6.38624818770108,1.7000500896853e-10,2.3358688232276e-08
"GON7",17.0359303798483,-0.821201253962642,0.411508535874001,-1.99558741161589,0.0459788508712162,0.312575299545607
"INHBA",49.381721645828,-0.82076353617855,0.292699682399227,-2.80411488475437,0.00504549233842362,0.0764614684521404
"HELLS",63.2635251142398,-0.819120904939043,0.163186907219516,-5.0195258853529,5.17991654485128e-07,3.81278857104946e-05
"ZBTB1",11.2251635573731,-0.818618667420349,0.395201887786384,-2.07139361607207,0.038322027002437,0.282919513977395
"TONSL",20.3706815871418,-0.816232504216872,0.288247850400992,-2.83170369902631,0.004630073173643,0.072524663675643
"PENK",41.35201542696,-0.812050724856577,0.244933033355763,-3.31539896326307,0.000915124155036967,0.0207729852644995
"IDI1",555.244405002523,-0.803111756144179,0.183653615332351,-4.37297003214893,1.22567554248268e-05,0.000611157409610515
"KIF16B",19.1020260027842,-0.800429553443906,0.341919756023146,-2.34098655998609,0.0192328594509248,0.184653369542031
"SLC9A3-AS1",23.6870674785601,-0.799961039958673,0.377442952508114,-2.11942237798566,0.0340547872734516,0.26251660195823
"GPRIN1",24.4735772235348,-0.794722279103547,0.378796829347347,-2.09801724178321,0.0359036223076487,0.270887244329703
"GATD3A",40.042741845066,-0.794140991553303,0.280923855087359,-2.8268905512006,0.00470023896436019,0.0732029660368742
"PDE7B",22.9769282094684,-0.792668168788158,0.274719921989284,-2.8853683527876,0.00390955933359537,0.0640339214824376
"INAFM2",18.2342983761632,-0.786450565242995,0.393202867238775,-2.00011401434013,0.0454879538111246,0.310432691406384
"SYTL2",36.6761025296566,-0.785886145496724,0.300610149259058,-2.61430343397843,0.00894095916635716,0.113398872872998
"SHPK",40.8797953071914,-0.785349769084117,0.267359784920878,-2.9374266938333,0.00330948403858007,0.0566829357632702
"NECTIN1",26.3153781532678,-0.78425886065063,0.326220909996884,-2.40407293529443,0.0162135381023699,0.166387230019839
"UBE2O",81.6495408758531,-0.783658733193976,0.210385089949118,-3.72487771535285,0.0001954099235642,0.0061021189767548
"LINS1",16.0489017122376,-0.782988727349884,0.399144154408854,-1.96166903285736,0.0498010294090819,0.327226105033319
"STEAP2",21.8670608625047,-0.779684887571949,0.342649321180871,-2.27546018443849,0.0228783385445178,0.207110932973285
"HSPB7",61.8033243293192,-0.778928071243725,0.170049972999033,-4.58058332798533,4.63680823574899e-06,0.000269196106306441
"ZIC1",11.5178692952276,-0.777483605041661,0.353888924145546,-2.19697072158693,0.0280225373007814,0.233666012313866
"MCM4",120.351594808208,-0.770741841500377,0.130677460116968,-5.89804730525441,3.67828531998654e-09,4.45938002617192e-07
"DOLPP1",27.0019577915169,-0.766719210821247,0.276147690099583,-2.77648243425377,0.00549506042551937,0.0808537297768032
"EFS",13.6852728894689,-0.75955018143221,0.369086350422511,-2.05791999775314,0.0395978137394118,0.288818734744004
"OTUD3",24.2800456876308,-0.756405014180062,0.379472765719761,-1.99330513942248,0.0462280439773209,0.313579809009078
"MIPEP",31.8336492420974,-0.75402146473149,0.331882750289516,-2.27195135653698,0.0230894485077603,0.208564003102238
"MCM7",171.917669757852,-0.753233453340869,0.0972708001399432,-7.74367489788502,9.65837757495035e-15,2.05923270847993e-12
"LIMCH1",38.2707236841096,-0.748623217603138,0.261927376649639,-2.85813276633743,0.00426142050455107,0.0684077944875559
"F3",245.633994498906,-0.747799873260649,0.228880214960134,-3.2672106385032,0.00108612835365211,0.023480879757451
"CDC6",33.8529498594389,-0.746941199640963,0.240006601252024,-3.11216939761012,0.00185717898197045,0.0357723914190757
"BRD3OS",34.1488616192363,-0.743414169769803,0.260930638337527,-2.84908730728723,0.00438448468683627,0.0699138901144047
"MAP3K6",22.1639524474363,-0.741295880706759,0.259187924392813,-2.86007105633242,0.00423546096075808,0.0681975393759562
"WDR37",35.265885333184,-0.739458208502121,0.278704769058813,-2.65319539023058,0.0079733700926904,0.104068901668983
"AKAP12",129.187641301842,-0.736469702521876,0.164816080676084,-4.46843353816473,7.87944858969489e-06,0.000411942264837453
"CNNM2",48.089962439385,-0.735869688800916,0.322216811301098,-2.28377186723903,0.0223849418596401,0.204440318342917
"CYB561D1",17.8550753627986,-0.732443473316084,0.368410541089508,-1.98811757977938,0.0467986875352593,0.315546657612332
"ST6GALNAC6",65.097424050186,-0.732253582887019,0.210376222488538,-3.48068605009254,0.000500131341006485,0.012725564121165
"C2CD5",16.4068420537009,-0.731014602485283,0.328819295860549,-2.22314995405654,0.0262056901609086,0.225334376310927
"GBP2",27.9637327765941,-0.730855776496093,0.306078324177841,-2.38780638406607,0.0169492684606764,0.171440201234547
"CDKN2D",28.9532474215376,-0.729952764971135,0.308416759767717,-2.36677398958765,0.0179438868997597,0.176949047370358
"SLC7A8",44.186316126194,-0.727981365951075,0.221311810777063,-3.28939229856287,0.00100403974088253,0.0222110115129756
"SOCS3",49.7856345336107,-0.722856842000083,0.312982756283339,-2.30957401801935,0.020911749427994,0.19460229765328
"STEAP1",18.4323684061905,-0.722414163429359,0.291695872725244,-2.47660056578798,0.0132640251786881,0.14657992436073
"MAPRE2",143.780832126315,-0.718850910648217,0.17306139655145,-4.15373344357885,3.27094185262769e-05,0.00140935424911477
"MC1R",18.6935209850722,-0.717879217011376,0.313314576270112,-2.29124104456757,0.0219494762892959,0.201355507265158
"RIDA",44.1993312960432,-0.713681124361385,0.274333610876505,-2.60150814944312,0.00928148598918921,0.11687867183535
"SIX1",20.4737702763385,-0.713087506998822,0.313297678380585,-2.27607019204459,0.0228418088111334,0.206931727295587
"GALK1",41.4631979111968,-0.710033957435284,0.224616058342904,-3.16110060283993,0.00157174203058731,0.0309000984900519
"EME2",27.0198595502425,-0.70931254783733,0.289797150814022,-2.44761739666838,0.0143804269127053,0.155066126021395
"HSPB8",21.0937013187886,-0.706760649166571,0.259318482686049,-2.72545420536888,0.00642130835410444,0.0902339762577904
"SALL1",18.6562599323809,-0.706411997944209,0.301174619412251,-2.34552300364084,0.0190004060776218,0.183418439934326
"SLC35B3",18.2480398141617,-0.705570492429168,0.353648514374064,-1.99511793136749,0.0460300190976145,0.312751217670935
"SLFN11",55.7976385149226,-0.699650074795269,0.19964762202987,-3.5044247844364,0.000457594810877813,0.0118381117809938
"LRP4",30.7560317074126,-0.695357948500295,0.285223259559332,-2.4379426473655,0.014771117342623,0.157658887552504
"WDR24",23.4833184610034,-0.694915093183198,0.314627546852954,-2.2086911973667,0.0271961271198115,0.229897675345463
"CDC45",21.3001417550868,-0.693654485914734,0.271318364692053,-2.5566072046101,0.0105698495926219,0.126653837269731
"HMCES",36.7373479841002,-0.693573897665122,0.244628783807804,-2.8352096873851,0.00457956164621863,0.0719578898565942
